,Name,reviewContent,rating,SentimentLabel
74,Jimmy John's,"4 stars. . . because for some reason at this location, my sweater doesn't end up smelling like nasty cheese after I leave. And also because one time I ordered delivery for just one sandwich and didn't realize it was about to rain hardcore, and within 15 minutes, a guy drenched in water delivered my #2 roast beef sandwich sans the wetness.",4,Negative
75,Jimmy John's,Jimmy Johns is an oasis of normalcy when you're at a conference at the Hilton on South Michigan. Just two blocks of freezing your ass off and you can have yourself a lovely sub sandwich instead of eating 'hotel food.' Doooo it.,4,Negative
76,Jimmy John's,"Of all the Jimmy John's locations I've been to, this is probably my favorite.  The staff here is very friendly and personable, very fast and always making sure that things are clean and orderly.  Their sandwich construction is tops (sandwich construction is very important to me).  The price here is pretty middle-of-the-road compared to other locations in the area (I mean we're only talking a difference of like 30 cents, but still).  My only gripe is that they don't have yellow/banana peppers.",5,Positive
77,Jimmy John's,"I would normally give a sandwich place of this quality a 3 rating. Solid menu choices and you can customize as you like. +1 for having the 'un-wich' menu item, an 8' lettuce wrap instead of bread, for us people doing the low-carb thing.",4,Negative
78,Jimmy John's,It's a quiet location and they have a lot of seats available compared to some of the other loop locations,4,Negative
79,Jimmy John's,"Like Ellie B, JJ's is right around the corner from where I work.  The round trip never takes more than 5 minutes. The ham sandwich hits the spot every time.  And it's cheap!",4,Negative
80,Jimmy John's,"Oh Jimmy John's, how I love you. While everyone is busy in love with celebrities like Zac Efron and Justin Timberlake, I am in love with Jimmy John. Everytime I walk into Jimmy John's, I order the Turkey Tom with no sprouts. Some people like alfalfa sprouts, but I do not recommend it because most people do not like it. However, the sprouts are good for you. I even buy the loaves of bread to go home and make my own version of the Jimmy John's sandwich because the sandwiches are quite expensive if I buy them everyday. Aaaaahhhh, I love Jimmy John.",5,Positive
81,Jimmy John's,"Nothing exciting, nothing offensive: that's Jimmy John's!  This one has nothing terrible going on, other than you order at the front of the restaurant in front of the door, so if there's a line it's annoying because you're in everyone's way. Otherwise, no gripes.",3,Negative
82,Jimmy John's,"Great, friendly service and yummy sandwiches. That's all I want, and I want it fast. Thank you:)",5,Positive
83,Jimmy John's,"This particular JJ's really does operate by their motto (subs so fast you'll freak).  It was a regular lunchtime spot for my co-workers and me, and once you have 'regular' status they'll know you by name and have your sandwich waiting basically the second you walk in the door.   Service here is really good especially for a fast food place.  They're all so friendly and have great attitudes, especially the Steve lookalike (of SATC).",4,Positive
84,Jimmy John's,"Two blocks from my office. Had my sammich in about 60 seconds.   Everything is fresh and crisp. If I had to literally live on bread alone for the rest of my life, it would have to be Jimmy John's fesh bread. 'Nough said.",5,Negative
85,Jimmy John's,"this Jimmy John's gets 5 stars for service. they rock. i walk in and get greeted by 2 people, one at the counter and one in the back. every customer got a 'Hello! Welcome!' and a 'Thanks for coming! Have a great day!!!' and, of course, the sandwiches are good too!",5,Positive
86,Jimmy John's,"I'm not going to lie, I actually prefer JJ's to PB's.  I support the double digit sandwiches across the board, on all issues the 7-grain bread is quite filling, making for a delightful one-course meal.  I like the use of alfalfa sprouts and avocado spread, very neocentric.  A bit pricey but in the middle of the afternoon you won't have to be reaching for that 3:30pm snickers or stealing various candies off your co-workers desk when they go to the bathroom, but if you still want to... go for it tiger.  Lines get long so get there early because each sandwich is spread with care before it is wrapped in white paper and sent to a better home.  Seating is scarce, so I suggest you sit on the floor.",4,Negative
87,Jimmy John's,"JJ had me at first bite, when they opened up shop at the UIllinois campus in Champaign.  They handed out free sandwiches for a week and I was addicted.  I prefer it to Subway and Potbelly's, even though I think Subway is a better deal. I always get the Beach Club on wheat and I'm never disappointed.  Their wheat bread is super soft and filling.  Avocado + Sprouts = Crazy Delicious.  Always goes great with the Jalapeno chips, too. Line seems long, but moves quickly.  Nice staff, but make sure you know what you want/don't want on your sandwich before it's made in a flash.  Or you'll get some nasty looks. =)   Good luck finding a place to sit.  I always get my sandwich to go.",4,Positive
88,Jimmy John's,"Good food - can't complain there, but if you're going to make it in the Chicago lunch rush, you have to be able to handle a crowd better than this location.  Potbelly's could move through 3 times the customers they had in the time I waited in line.  But yeah, I'll be back because it's Jimmy John's and it's close to work.  Just might want to bring a snack for the line.",3,Negative
89,Jimmy John's,"Fastest. Jimmy John's. Ever. I walked in at lunchtime today to grab a #4 (Turkey Tom), and while there are dividers set up to keep an organized line during the lunch rush, there was no line. The people here are so quick that one couldn't form. If I hadn't seen them make my sandwich, I would have assumed there was a big pile of pre-made sandwiches back there, because it was ready about .35 seconds after I finished paying. This Jimmy John's has gotten more popular recently, so there's usually a bit of a line. However, it's a really fast line. I've run in here with only 4 minutes to grab a sammich and sprint to the office, and still made it to work on time. They're generous with the sprouts, too. This makes me happy.",4,Positive
